"Group Name","Patch Name","Files Changed","Upstream","Tracked-On"
"VPG Patches","0002-SQUASHME-VPG-drm-i915-Correcting-the-PFI-credit-prog.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-26531"
"VPG Patches","0003-REVERTME-VPG-drm-i915-Adding-X-Power-PMIC-support.patch",2,"No","https://jira01.devtools.intel.com/browse/IMINAN-25164"
"VPG Patches","0004-REVERTME-VPG-drm-i915-kernel-panic-when-mipi_exec_pm.patch",4,"No",""
"VPG Patches","0001-FOR_UPSTREAM-VPG-drm-i915-Support-for-ve-delta-value.patch",1,"No",""
"VPG Patches","0002-SQUASHME-VPG-drm-i915-restructure-maxfifo-and-add.patch",6,"No",""
"VPG Patches","0003-REVERTME-VPG-drm-i915-program-dynamic-dsparb-and.patch",6,"No",""
"VPG Patches","0004-REVERTME-VPG-drm-i915-Use-default-DSPARB-values.patch",1,"No",""
"VPG Patches","0005-SQUASHME-VPG-drm-i915-Add-resolution-check-for-enabl.patch",1,"No",""
"VPG Patches","0006-SQUASHME-VPG-drm-i915-Update-SR-watermark-in-maxfifo.patch",5,"No",""
"VPG Patches","0007-SQUASHME-VPG-drm-i915-Update-default-wm-in-3-planes-.patch",1,"No",""
"VPG Patches","0008-SQUASHME-VPG-drm-i915-Update-wm1-to-0.patch",2,"No",""
"VPG Patches","0009-SQUASHME-VPG-drm-i915-update-the-wm-if-ddr-dvfs-feat.patch",1,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-Fix-gfx-pm-suspend-resume-sequ.patch",1,"No",""
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Fix-for-sporadic-display-blank.patch",1,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-Perfmon-RC6-WA-BB-PIPE_CONTROL.patch",1,"No",""
"VPG Patches","0001-FOR_UPSTREAM-VPG-drm-i915-Setting-the-device-ready-d.patch",1,"No",""
"VPG Patches","0002-FOR_UPSTREAM-VPG-drm-i915-fix-flis-dsi-rcomp-program.patch",2,"No",""
"VPG Patches","0003-FOR_UPSTREAM-VPG-drm-i915-flis-dsi-HSI-TX-enable-dis.patch",2,"No",""
"VPG Patches","0004-FOR_UPSTREAM-VPG-drm-i915-send-otp-packets-in-DBI-mo.patch",1,"No",""
"VPG Patches","0005-FOR_UPSTREAM-VPG-drm-i915-Programming-the-lane-count.patch",2,"No",""
"VPG Patches","0006-SQUASHME-VPG-drm-i915-Added-wait-for-DSI-PLL-lock.patch",1,"No",""
"VPG Patches","0007-REVERTME-VPG-drm-i915-Fix-the-plane-enable-sequence.patch",1,"No",""
"VPG Patches","0008-FROM_UPSTREAM-VPG-drm-i915-Read-CHV_PLL_DW8-from-the.patch",1,"Yes",""
"VPG Patches","0009-REVERTME-VPG-drm-i915-Work-around-broken-TDR-hang-ch.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-8000"
"VPG Patches","0010-REVERTME-VPG-drm-i915-Limit-CHV-CDCLK.patch",1,"No",""
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Fix-for-broken-fence-timeline-.patch",1,"Yes",""
"VPG Patches","0001-Revert-FOR_UPSTREAM-VPG-drm-i915-Fix-PPGTT-PDP-alloc.patch",1,"No",""
"VPG Patches","0002-Revert-FOR_UPSTREAM-VPG-drm-i915-bdw-Fill-PDP2-and-P.patch",2,"No",""
"VPG Patches","0003-FROM_UPSTREAM-VPG-drm-i915-Flush-the-PTEs-after-upda.patch",1,"Yes",""
"VPG Patches","0004-REVERTME-VPG-drm-i915-ppgtt-Load-address-space-after.patch",1,"Yes",""
"VPG Patches","0005-FROM_UPSTREAM-VPG-drm-i915-trace-Fix-offsets-for-64b.patch",1,"Yes",""
"VPG Patches","0006-FROM_UPSTREAM-VPG-drm-i915-Rename-to-GEN8_LEGACY_PDP.patch",2,"Yes",""
"VPG Patches","0007-FROM_UPSTREAM-VPG-drm-i915-Setup-less-PPGTT-on-faile.patch",1,"Yes",""
"VPG Patches","0008-FROM_UPSTREAM-VPG-drm-i915-gen8-Un-hardcode-number-o.patch",1,"Yes",""
"VPG Patches","0009-FROM_UPSTREAM-VPG-drm-i915-page-table-abstractions.patch",2,"Yes",""
"VPG Patches","0010-FROM_UPSTREAM-VPG-drm-i915-Complete-page-table-struc.patch",4,"Yes",""
"VPG Patches","0011-FROM_UPSTREAM-VPG-drm-i915-Create-page-table-allocat.patch",3,"Yes",""
"VPG Patches","0012-FROM_UPSTREAM-VPG-drm-i915-Plumb-drm_device-through-.patch",1,"No",""
"VPG Patches","0013-FROM_UPSTREAM-VPG-drm-i915-Track-GEN6-page-table-usa.patch",2,"Yes",""
"VPG Patches","0014-FROM_UPSTREAM-VPG-drm-i915-Extract-context-switch-sk.patch",1,"Yes",""
"VPG Patches","0015-FROM_UPSTREAM-VPG-drm-i915-Track-page-table-reload-n.patch",4,"Yes",""
"VPG Patches","0016-FROM_UPSTREAM-VPG-drm-i915-Initialize-all-contexts.patch",1,"Yes",""
"VPG Patches","0017-FROM_UPSTREAM-VPG-drm-i915-Finish-gen6-7-dynamic-pag.patch",4,"Yes",""
"VPG Patches","0018-FROM_UPSTREAM-VPG-drm-i915-Add-dynamic-page-trace-ev.patch",3,"No",""
"VPG Patches","0019-FROM_UPSTREAM-VPG-drm-i915-bdw-Use-dynamic-allocatio.patch",2,"Yes",""
"VPG Patches","0020-FROM_UPSTREAM-VPG-drm-i915-bdw-page-directories-rewo.patch",1,"Yes",""
"VPG Patches","0021-FROM_UPSTREAM-VPG-drm-i915-bdw-pagetable-allocation-.patch",1,"Yes",""
"VPG Patches","0022-FROM_UPSTREAM-VPG-drm-i915-bdw-Update-pdp-switch-and.patch",2,"Yes",""
"VPG Patches","0023-FROM_UPSTREAM-VPG-drm-i915-num_pd_pages-num_pd_entri.patch",3,"Yes",""
"VPG Patches","0024-FROM_UPSTREAM-VPG-drm-i915-Extract-PPGTT-param-from-.patch",1,"Yes",""
"VPG Patches","0025-FROM_UPSTREAM-VPG-drm-i915-bdw-Split-out-mappings.patch",1,"Yes",""
"VPG Patches","0026-FROM_UPSTREAM-VPG-drm-i915-bdw-begin-bitmap-tracking.patch",2,"Yes",""
"VPG Patches","0027-FROM_UPSTREAM-VPG-drm-i915-bdw-Dynamic-page-table-al.patch",1,"Yes",""
"VPG Patches","0028-FROM_UPSTREAM-VPG-drm-i915-bdw-Support-dynamic-pdp-u.patch",1,"No",""
"VPG Patches","0029-FOR_UPSTREAM-VPG-drm-i915-gen8-Fix-sporadic-GFX-page.patch",2,"No",""
"VPG Patches","0030-FROM_UPSTREAM-VPG-drm-i915-Use-complete-address-spac.patch",1,"No",""
"VPG Patches","0031-SQUASHME-VPG-drm-i915-Fix-for-gen7-systems-with-no-p.patch",1,"No",""
"VPG Patches","0035-SQUASHME-VPG-drm-i915-Initialize-HWS-page-address-af.patch",2,"No",""
"VPG Patches","0037-SQUASHME-VPG-drm-i915-Fix-for-broken-context-referen.patch",2,"Yes",""
"VPG Patches","0038-SQUASHME-VPG-drm-i915-Fix-for-double-cleanup-on-exec.patch",1,"Yes",""
"VPG Patches","0039-SQUASHME-VPG-drm-i915-Reduce-context-dependency-seve.patch",1,"Yes",""
"VPG Patches","0040-SQUASHME-VPG-drm-i915-Improved-scheduler-trace-outpu.patch",1,"Yes",""
"VPG Patches","0041-SQUASHME-VPG-drm-i915-Fix-for-returning-invalid-fenc.patch",1,"Yes",""
"VPG Patches","0042-SQUASHME-VPG-drm-i915-Fix-for-leaking-fence-objects.patch",1,"Yes",""
"VPG Patches","0043-SQUASHME-VPG-drm-i915-Proper-per-ring-timelines-for-.patch",5,"Yes",""
"VPG Patches","0044-REVERTME-VPG-drm-i915-Add-debug-descriptions-to-nati.patch",4,"Yes",""
"VPG Patches","0045-SQUASHME-VPG-drm-i915-Fix-for-stalling-on-cancelled-.patch",1,"Yes",""
"VPG Patches","0046-SQUASHME-VPG-drm-i915-Add-fences-to-scheduler-dump.patch",1,"Yes",""
"VPG Patches","0047-SQUASHME-VPG-drm-i915-Fix-for-unbounded-fence-waits.patch",2,"Yes",""
"VPG Patches","0048-SQUASHME-VPG-drm-i915-Improved-fence-statistic-count.patch",3,"Yes",""
"VPG Patches","0049-SQUASHME-VPG-drm-i915-Add-support-for-ignoring-point.patch",5,"Yes",""
"VPG Patches","0050-REVERTME-VPG-drm-i915-Implement-native-sync-waits-in.patch",2,"Yes",""
"VPG Patches","0052-FOR_UPSTREAM-VPG-drm-i915-Removing-the-eDP-specific-.patch",6,"No",""
"VPG Patches","0063-REVERTME-VPG-drm-i915-get-correct-ddc-bus-number-fro.patch",1,"No",""
"VPG Patches","0064-FOR_UPSTREAM-VPG-drm-i915-optimize-getting-edid-logi.patch",2,"No",""
"VPG Patches","0065-SQUASHME-VPG-drm-i915-Don-t-reference-current-contex.patch",3,"No","https://jira01.devtools.intel.com/browse/GMINL-8508"
"VPG Patches","0066-FOR_UPSTREAM-VPG-drm-i915-check-if-pixel-format-is-s.patch",1,"No",""
"VPG Patches","0067-SQUASHME-VPG-drm-i915-update-dsparb2-and-dsphowm-to-.patch",2,"No",""
"VPG Patches","0068-FOR_UPSTREAM-VPG-drm-i915-Restrict-multi-thread-forc.patch",1,"No",""
"VPG Patches","0001-FOR_UPSTREAM-VPG-drm-i915-Use-proper-forcewake-range.patch",1,"No",""
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Enable-primary-unconditionally.patch",2,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-Update-pll-before-DPMS-ON.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-25957"
"VPG Patches","0002-REVERTME-VPG-drm-i915-Continue-Audio-playback-on-HDM.patch",3,"No","https://jira01.devtools.intel.com/browse/IMINAN-25957"
"VPG Patches","0003-REVERTME-VPG-drm-i915-Enable-Crtc-in-mode-set.patch",2,"No","https://jira01.devtools.intel.com/browse/IMINAN-31068"
"VPG Patches","0005-REVERTME-VPG-drm-Take-single-CRTC-lock.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-31068"
"VPG Patches","0001-SQUASHME-VPG-drm-i915-avoid-fb-being-freed-immaturel.patch",1,"No",""
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Fix-for-dodgy-pointer-derefere.patch",1,"Yes",""
"VPG Patches","0002-FOR_UPSTREAM-VPG-drm-i915-Allow-scheduler-to-manage-.patch",3,"Yes",""
"VPG Patches","0003-REVERTME-VPG-drm-i915-Fix-for-deadlock-with-native-s.patch",1,"Yes",""
"VPG Patches","0004-FOR_UPSTREAM-VPG-drm-i915-Optimise-out-waits-for-com.patch",1,"Yes",""
"VPG Patches","0007-REVERTME-VPG-drm-i915-Fix-for-stall-due-to-request-c.patch",1,"Yes",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-Change-FIFO-and-wm-allocation-.patch",1,"No",""
"VPG Patches","0001-SQUASHME-VPG-drm-i915-correct-lock-sequence-in-drm_m.patch",1,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-HACK-Register-one-HDMI-port.patch",1,"No",""
"VPG Patches","0001-MUST_REBASE-VPG-drm-i915-Add-connector-property-for-.patch",7,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-update-dl-in-multipipe.patch",2,"No",""
"VPG Patches","0005-FROM_UPSTREAM-VPG-drm-i915-Check-for-panel-power-onl.patch",1,"Yes",""
"VPG Patches","0006-FOR_UPSTREAM-VPG-drm-i915-Enable-Upfront-link-traini.patch",3,"No",""
"VPG Patches","0001-FOR_UPSTREAM-VPG-drm-i915-Add-DPI-AND-DBI-FIFO-empty.patch",3,"No",""
"VPG Patches","0002-Revert-FOR_UPSTREAM-VPG-drm-i915-Setting-the-device-.patch",1,"No",""
"VPG Patches","0003-SQUASHME-VPG-drm-i915-Use-crtc-mode-to-calculate-sca.patch",1,"No",""
"VPG Patches","0004-REVERTME-VPG-drm-i915-maintain-single-ddr-wakeup-lat.patch",1,"No",""
"VPG Patches","0005-REVERTME-VPG-drm-i915-pipe-disable-needs-pipe-plane-.patch",1,"No",""
"VPG Patches","0006-REVERTME-VPG-drm-i915-Remove-intermediate-wm-dsparb-.patch",1,"No",""
"VPG Patches","0001-FROM_UPSTREAM-VPG-drm-Unlink-dead-file_priv-from-lis.patch",1,"Yes",""
"VPG Patches","0002-SQUASHME-VPG-drm-i915-modify-removal-condition-for-m.patch",1,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-Avoid-unnecessary-writes-to-WM.patch",3,"No",""
"VPG Patches","0002-REVERTME-VPG-drm-i915-Increase-vblank-evade-timeout-.patch",3,"No",""
"VPG Patches","0003-FOR_UPSTREAM-VPG-drm-i915-clear-device-ready-before-.patch",2,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-Added-atomic_update-flag-per-c.patch",4,"No",""
"VPG Patches","0001-SQUASHME-VPG-Fix-KW-issue-check-if-CRTC-is-NULL.patch",1,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-Trigger-flip-on-all-active-pla.patch",1,"No",""
"VPG Patches","0002-SQUASHME-VPG-drm-i915-Match-mutex-lock-unlock-in-gem.patch",1,"No",""
"VPG Patches","0015-SQUASHME-VPG-drm-i915-Fix-for-IRQ-seqno-cache-clashi.patch",2,"Yes",""
"VPG Patches","0001-FROM_UPSTREAM-VPG-drm-i915-Implement-chv-display-PHY.patch",3,"No",""
"VPG Patches","0001-REVERTME-VPG-drm-i915-Enable-PM5-only-during-single-.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-28028"
"VPG Patches","0001-REVERTME-VPG-drm-i915-Enabling-Display-Port-to-suppo.patch",10,"No",""
"VPG Patches","0002-REVERTME-VPG-drm-i915-Enabling-LPE-Audio-for-Display.patch",2,"No",""
"VPG Patches","0003-REVERTME-VPG-drm-i915-Enabling-interrupts-for-LPE-au.patch",4,"No",""
"VPG Patches","0004-Audio-HDMI-Enabling-audio-driver-to-support-audio-on.patch",2,"No",""
"VPG Patches","0001-FOR_UPSTREAM-VPG-drm-i915-Generic-patch-for-ESD-reco.patch",3,"No",""
"VPG Patches","0001-Revert-REVERTME-VPG-drm-i915-Adding-X-Power-PMIC-sup.patch",2,"No","https://jira01.devtools.intel.com/browse/IMINAN-39448"
"VPG Patches","0001-REVERTME-VPG-drm-i915-Avoid-full-modeset-during-boot.patch",3,"No","https://jira01.devtools.intel.com/browse/IMINAN-39625"
"VPG Patches","0001-REVERTME-VPG-drm-i915-update-arbiter-in-non-atomic-c.patch",1,"No","http://jira01.devtools.intel.com/browse/IMINAN-41371"
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Fix-the-DL-value-during-vp.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-42160"
"VPG Patches","0001-MUST_REBASE-VPG-drm-i915-Add-I915_GEM_GET_APERTURE2-.patch",5,"No","https://jira01.devtools.intel.com/browse/IMINAN-30480"
"VPG Patches","0001-REVERTME-VPG-drm-i915-Enabling-audio-on-HDMI-for-CHT.patch",4,"No","https://jira01.devtools.intel.com/browse/IMINAN-40431"
"VPG Patches","0001-FOR_UPSTREAM-VPG-drm-i915-Fixing-ULPS-exit-sequence.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-40938"
"VPG Patches","0001-SQUASHME-VPG-drm-i915-when-scaling-enabled-check-for.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-42114"
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Fix-for-DPST-feature-disable-c.patch",1,"No","Tracked-On: https://jira01.devtools.intel.com/browse/IMINAN-42882"
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Avoid-reading-uninitialized-dp.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-13316"
"VPG Patches","0002-SQUASHME-VPG-i915-dpst-Fix-dpst-video-mode-phase-out.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-13781"
"VPG Patches","0003-MUST_REBASE-VPG-drm-i915-Create-module-param-for-DPS.patch",4,"No","https://jira01.devtools.intel.com/browse/GMINL-13783"
"VPG Patches","0004-MUST_REBASE-VPG-i915-dpst-Workaround-for-pipe-B-dpst.patch",4,"No","https://jira01.devtools.intel.com/browse/GMINL-13783"
"VPG Patches","0005-REVERTME-VPG-drm-i915-WA-for-HDMI-hotplug-not-detect.patch",3,"No","https://jira01.devtools.intel.com/browse/GMINL-15487"
"VPG Patches","0002-SQUASHME-VPG-drm-i915-Decrease-TDR-hang-recovery-lat.patch",2,"No","https://jira01.devtools.intel.com/browse/GMINL-14282"
"VPG Patches","0003-SQUASHME-VPG-drm-i915-Fix-sched-seqno-after-suspend-.patch",1,"Yes","https://jira01.devtools.intel.com/browse/VIZ-4741"
"VPG Patches","0008-FOR_UPSTREAM-VPG-drm-i915-Programming-DPIO-registers.patch",2,"No","https://vthsd.fm.intel.com/hsd/pcgsw/default.aspx#bug/default.aspx?bug_id=8158182"
"VPG Patches","0010-SQUASHME-VPG-drm-i915-dont-write-to-pfit-reg-when-pf.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-42279"
"VPG Patches","0011-SQUASHME-VPG-calculate-the-aspect-ratio-for-pfit.patch",1,"No","https://vthsd.fm.intel.com/hsd/pcgsw/default.aspx#bug/default.aspx?bug_id=8158848"
"VPG Patches","0001-REVERTME-VPG-drm-i915-Fix-PSR-behavior-on-resume.patch",3,"No","https://jira01.devtools.intel.com/browse/GMINL-15168"
"VPG Patches","0001-REVERTME-VPG-drm-i915-Remove-BIOS-framebuffer-clear-.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-39787"
"VPG Patches","0001-FROM_UPSTREAM-VPG-drm-i915-Mark-the-GTT-as-uncached-.patch",1,"Yes","https://jira01.devtools.intel.com/browse/IMINAN-39787"
"VPG Patches","0002-FROM_UPSTREAM-VPG-drm-i915-Shift-driver-s-HWSP-usage.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-39787"
"VPG Patches","0001-REVERTME-VPG-drm-i915-Allowing-enumeration-of-multip.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-10172"
"VPG Patches","0002-REVERTME-VPG-drm-i915-Remove-unused-support_dp_audio.patch",2,"No","https://jira01.devtools.intel.com/browse/GMINL-10172"
"VPG Patches","0003-REVERTME-VPG-drm-i915-Moving-hotplug_switch-to-dev_p.patch",4,"No","https://jira01.devtools.intel.com/browse/GMINL-10172"
"VPG Patches","0004-REVERTME-VPG-drm-i915-Do-single-extcon-registration.patch",4,"No","https://jira01.devtools.intel.com/browse/GMINL-10172"
"VPG Patches","0005-REVERTME-VPG-drm-i915-Do-single-audio-init.patch",3,"No","https://jira01.devtools.intel.com/browse/GMINL-10172"
"VPG Patches","0006-REVERTME-VPG-drm-i915-Notifying-audio-driver-on-hotp.patch",7,"No","https://jira01.devtools.intel.com/browse/GMINL-10172"
"VPG Patches","0007-REVERTME-VPG-drm-i915-Disabling-interrupts-on-disabl.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-10172"
"VPG Patches","0009-Audio-support-for-HDMI-and-DP-on-CHT-HR.patch",2,"No","https://jira01.devtools.intel.com/browse/GMINL-18059"
"VPG Patches","0010-REVERTME-VPG-drm-i915-Fix-DP-audio-registers.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-10172"
"VPG Patches","0001-REVERTME-VPG-drm-i915-cht-Color-Manager-Enable-CGM-b.patch",4,"No","https://jira01.devtools.intel.com/browse/IMINAN-42291"
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Match-mutex-lock-unlock-in-i91.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-30480"
"VPG Patches","0002-FOR_UPSTREAM-VPG-drm-i915-queue-hangchecks-before-re.patch",1,"No","https://jira01.devtools.intel.com/browse/VIZ-6259"
"VPG Patches","0001-FROM_UPSTREAM-VPG-drm-dp-Add-counters-in-the-drm_dp_.patch",2,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0002-FROM_UPSTREAM-VPG-drm-i915-Add-automated-testing-sup.patch",2,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0003-FROM_UPSTREAM-VPG-drm-i915-Add-a-delay-in-Displaypor.patch",1,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0004-FROM_UPSTREAM-VPG-drm-Fix-the-native-defer-message-i.patch",1,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0005-FROM_UPSTREAM-VPG-drm-Fix-for-DP-CTS-test-4.2.2.5-I2.patch",1,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0006-FROM_UPSTREAM-VPG-drm-i915-Move-Displayport-test-req.patch",1,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0007-FROM_UPSTREAM-VPG-drm-Add-edid_corrupt-flag-for-Disp.patch",3,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0008-FROM_UPSTREAM-VPG-drm-i915-Implement-the-intel_dp_au.patch",2,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0009-FROM_UPSTREAM-VPG-drm-i915-fix-checksum-write-for-au.patch",1,"Yes","https://jira01.devtools.intel.com/browse/GMINL-17498"
"VPG Patches","0001-SQUASHME-VPG-drm-i915-Consider-HW-CSB-write-pointer-.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-18073"
"VPG Patches","0001-SQUASHME-VPG-drm-i915-increment-elsp_submitted-when-.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-43793"
"VPG Patches","0002-REVERTME-VPG-drm-i915-Program-flip-registers-more-at.patch",2,"No","https://jira01.devtools.intel.com/browse/IMINAN-43284"
"Documentation","0162-arizona-Correct-small-errors-in-the-DT-binding-docum.patch",1,"Yes",""
"Documentation","0167-Documentation-Add-WM8280-1-chip-specific-strings.patch",1,"Yes",""
"Documentation","0174-mfd-arizona-Move-subnode-documentation-into-its-own-.patch",1,"Yes",""
"Documentation","0180-Documentation-Add-feature-list-of-Wolfson-arizona-dr.patch",1,"Yes",""
"Documentation","0293-Documentation-Add-WM8998-to-Wolfson-arizona-feature-.patch",1,"Yes",""
"Documentation","0294-Documentation-Updates-to-Wolfson-arizona-audio-hub-i.patch",1,"Yes",""
"Documentation","0343-Documentation-Add-WM8998-WM1814-device-tree-bindings.patch",1,"Yes",""
"Documentation","0344-Documentation-wolfson-arizona-WM8998-inmode-pdata-se.patch",1,"Yes",""
"Documentation","0351-Documentation-devicetree-arizona-Add-CS47L24-binding.patch",1,"Yes",""
"Documentation","iio-accel-BMC150-accel-documentation.patch",1,"No",""
"acpi","ACPI-platform-Add-ACPI-platform-device-for-WPT-Audio.patch",1,"No",""
"acpi","ACPI-platform-add-ID-for-GPS-module-on-Lenovo-Miix-2.patch",1,"No",""
"acpi","ACPI-platform-add-IDs-for-Broadcom-Bluetooth-chip.patch",1,"No",""
"acpi","acpi-button-Add-polling-interface-for-power-button-r.patch",2,"No",""
"acpi","remove_PNP0C40_from_acpi_platform.patch",1,"No",""
"acpi","0002-Realtek-Added-RTL8723-support-for-wifi-bt-combo-ic.patch",2,"No",""
"acpi","0002-ACPI-make-acpi_create_platform_device-an-external-AP.patch",2,"No",""
"acpi","0003-ACPI-add-ACPI_TYPE_LOCAL_REFERENCE-support-to-acpi_e.patch",1,"No",""
"acpi","0013-Thermal-move-the-KELVIN_TO_MILLICELSIUS-macro-to-the.patch",2,"No",""
"acpi","0023-DO-NOT-UPSTREAM-Force-enumeration-of-DPTF-drivers.patch",1,"No",""
"acpi","0002-acpi-expose-thermal-relationship-tables.patch",4,"No",""
"acpi","ACPI-OSL-Split-memory-operation-region-implementatio.patch",3,"No",""
"acpi","ACPI-OSL-Rename-system-memory-functions.patch",1,"No",""
"acpi","ACPI-OSL-Cleanup-memory-access-functions-by-merging-.patch",1,"No",""
"acpi","ACPI-OSL-Add-acpi_map2virt-to-merge-duplicate-code.patch",1,"No",""
"acpi","ACPI-OSL-Cleanup-branch-logics.patch",1,"No",""
"acpi","ACPI-OSL-Fix-performance-issue-in-system-memory-lock.patch",1,"No",""
"acpi","acpi-Add-resources-for-BYT.patch",1,"No",""
"acpi","ACPI-Add-808622A8-in-device-list-for-LPE-SST-audio-o.patch",1,"No",""
"acpi","0001-ACPI-battery-fix-hard-shutdown-issue-and-not-showing.patch",1,"No",""
"acpi","0003-acpi-button-Power-button-release-implementation-via-.patch",1,"No",""
"acpi","0002-S0ix-Expose-OSPM-capability-for-ACPI-low-power-idle.patch",1,"No",""
"acpi","0003-S0ix-Support-low-power-S0idle-via-PM_SUSPEND_MEM.patch",1,"No",""
"acpi","0007-S0ix-Support-low-power-idle-via-echo-mem-sys-power-state.patch",2,"No",""
"acpi","0001-ACPI-platform-add-ID-for-Broadcom-BCM43340-Bluetooth.patch",1,"No",""
"acpi","0001-ACPI-Export-PLD-Physical-Location-of-Device.patch",3,"No",""
"acpi","ACPI-LPSS-Save-Restore-LPSS-registers-on-Suspend-Res.patch",1,"No",""
"acpi","0001-ACPI-LPSS-add-ACPI-IDs-for-Intel-Cherrytrail.patch",1,"No",""
"acpi","Revert-ACPI-LPSS-fix-UART-Auto-Flow-Control.patch",1,"No",""
"acpi","0001-EM-Thermal-Use-compat_ioctl-in-acpi_thermal_rel-driv.patch",2,"No",""
"acpi","acpi-thermal-Handle-properly-the-case-when-_trt-or-_.patch",1,"No",""
"acpi","acpi-thermal-Clear-the-error-value-of-last-acpi_bus_.patch",1,"No",""
"acpi","ACPI-add-BCM43241-in-ACPI-platform-device-list.patch",1,"No",""
"acpi","0001-acpi-support-BCM47521-GPS-chipset.patch",1,"No",""
"acpi","pm-Remove-lpss-resume-delay-for-CHT.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-8116"
"acpi","add-INT33E1-ACPI-table-BT-LNP.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1093"
"acpi","acpi-adding-4356-to-acpi-ids.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1162"
"acpi","wifi-platform-device-for-iwlwifi.patch",4,"No",""
"acpi","0001-PORT-from-k3.4-to-k3.10-acpi-processor_perflib-Enabl.patch",1,"No",""
"acpi","EM-ACPI-ACPI-entry-for-Wireless-charging.patch",2,"No","https://jira01.devtools.intel.com/browse/AKP-1817"
"acpi","acpi-add-new-ACPI-device-for-the-SSIC-sideband-wakeu.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9290"
"arch/x86","Handle-problems-with-rebooting-on-ASUS-T100TA-tablet.patch",1,"No",""
"arch/x86","EFI-shutdown-works-on-32bit-kernel.patch",1,"No",""
"arch/x86","Introduce-BOOT_EFI-and-BOOT_CF9-into-the-kernel-rebo.patch",1,"No",""
"arch/x86","0003-x86-iosf-Add-dummy-functions-for-loadable-modules.patch",1,"No",""
"arch/x86","0001-x86-platform-New-Intel-Atom-SOC-power-management-con.patch",2,"No",""
